Time,Id
2.1308E+0,-528.5953E-9
2.1487E+0,-528.3650E-9
2.1666E+0,-527.9462E-9
2.1845E+0,-527.6320E-9
2.2025E+0,-527.6320E-9
2.2204E+0,-527.0037E-9
2.2383E+0,-526.8153E-9
2.2562E+0,-526.3126E-9
2.2741E+0,-526.1870E-9
2.2920E+0,-525.8100E-9
2.3099E+0,-525.6216E-9
2.3278E+0,-525.1818E-9
2.3457E+0,-524.8886E-9
2.3636E+0,-524.6792E-9
2.3815E+0,-524.4907E-9
2.3994E+0,-524.0719E-9
2.4174E+0,-523.6949E-9
2.4352E+0,-523.6321E-9
2.4531E+0,-523.1714E-9
2.4711E+0,-522.8782E-9
2.4889E+0,-522.7735E-9
2.5069E+0,-522.4175E-9
2.5248E+0,-522.1033E-9
2.5427E+0,-521.9358E-9
2.5606E+0,-521.4332E-9
2.5785E+0,-521.1610E-9
2.5964E+0,-520.9515E-9
2.6143E+0,-520.8468E-9
2.6322E+0,-520.5536E-9
2.6501E+0,-520.3233E-9
2.6680E+0,-519.9044E-9
2.6859E+0,-519.4437E-9
2.7038E+0,-519.3181E-9
2.7217E+0,-519.1924E-9
2.7396E+0,-519.0039E-9
2.7575E+0,-518.6898E-9
2.7754E+0,-518.2919E-9
